Drug	Strain	ParentCompound	numPoolsTested	Time	Pool	plateID	Manual_Selection	RT	RT_MB	MZ	LeadingMZ	analysisType	Area	AreaControl	AreaControlsubtracted	pval	endConc	startConc	ratioCompoundIntensityStartEnd	hit
M_BUDESONIDE_1	A-06	Budesonid	4	0	01	7	TRUE	0.938	0.97	101.071	102.078	C_MA_TM	0	0	5000	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0	07	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	17090	0	17090	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0	08	7	TRUE	0.974	0.97	101.071	102.078	C_MA_TM	18687	0	18687	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0	11	7	TRUE	0.941	0.97	101.071	102.078	C_MA_TM	21304	0	21304	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0.75	01	7	TRUE	0.969	0.97	101.071	102.078	C_MA_TM	18266	0	18266	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0.75	07	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	21601	0	21601	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0.75	08	7	TRUE	0.933	0.97	101.071	102.078	C_MA_TM	23977	0	23977	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	0.75	11	7	TRUE	0.975	0.97	101.071	102.078	C_MA_TM	23520	0	23520	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	1.5	01	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	23134	0	23134	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	1.5	07	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	23230	0	23230	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	1.5	08	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	5075	0	5075	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	1.5	11	7	TRUE	0.909	0.97	101.071	102.078	C_MA_TM	23948	0	23948	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	3	01	7	TRUE	0.988	0.97	101.071	102.078	C_MA_TM	25805	0	25805	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	3	07	7	TRUE	0.976	0.97	101.071	102.078	C_MA_TM	38364	0	38364	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	3	08	7	TRUE	0.955	0.97	101.071	102.078	C_MA_TM	32310	0	32310	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	3	11	7	TRUE	0.956	0.97	101.071	102.078	C_MA_TM	29651	0	29651	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	6	01	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	67270	0	67270	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	6	07	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	76244	0	76244	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	6	08	7	TRUE	0.976	0.97	101.071	102.078	C_MA_TM	88704	0	88704	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	6	11	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	76633	0	76633	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	9	01	7	TRUE	0.976	0.97	101.071	102.078	C_MA_TM	127584	0	127584	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	9	07	7	TRUE	0.973	0.97	101.071	102.078	C_MA_TM	109585	0	109585	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	9	08	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	109438	0	109438	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	9	11	7	TRUE	0.964	0.97	101.071	102.078	C_MA_TM	107960	0	107960	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	12	01	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	144774	0	144774	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	12	07	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	131690	0	131690	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	12	08	7	TRUE	0.987	0.97	101.071	102.078	C_MA_TM	129707	0	129707	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-06	Budesonid	4	12	11	7	TRUE	0.944	0.97	101.071	102.078	C_MA_TM	125631	0	125631	4.8538985451216805e-18	132950.5	15520.25	8.566260208437365	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0	01	7	TRUE	0.929	0.97	101.071	102.078	C_MA_TM	0	0	5000	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0	07	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	14845	0	14845	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0	08	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	12780	0	12780	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0	11	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	17052	0	17052	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0.75	01	7	TRUE	0.967	0.97	101.071	102.078	C_MA_TM	0	0	5000	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0.75	07	7	TRUE	0.932	0.97	101.071	102.078	C_MA_TM	16523	0	16523	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0.75	08	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	15501	0	15501	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	0.75	11	7	TRUE	0.975	0.97	101.071	102.078	C_MA_TM	13882	0	13882	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	1.5	01	7	TRUE	0.918	0.97	101.071	102.078	C_MA_TM	0	0	5000	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	1.5	07	7	TRUE	0.964	0.97	101.071	102.078	C_MA_TM	17399	0	17399	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	1.5	08	7	TRUE	0.963	0.97	101.071	102.078	C_MA_TM	15254	0	15254	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	1.5	11	7	TRUE	0.944	0.97	101.071	102.078	C_MA_TM	14155	0	14155	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	3	01	7	TRUE	0.977	0.97	101.071	102.078	C_MA_TM	19267	0	19267	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	3	07	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	20773	0	20773	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	3	08	7	TRUE	0.945	0.97	101.071	102.078	C_MA_TM	15213	0	15213	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	3	11	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	16336	0	16336	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	6	01	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	25647	0	25647	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	6	07	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	28084	0	28084	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	6	08	7	TRUE	0.973	0.97	101.071	102.078	C_MA_TM	24860	0	24860	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	6	11	7	TRUE	0.921	0.97	101.071	102.078	C_MA_TM	35027	0	35027	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	9	01	7	TRUE	0.975	0.97	101.071	102.078	C_MA_TM	51886	0	51886	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	9	07	7	TRUE	0.983	0.97	101.071	102.078	C_MA_TM	41648	0	41648	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	9	08	7	TRUE	0.931	0.97	101.071	102.078	C_MA_TM	48342	0	48342	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	9	11	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	46145	0	46145	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	12	01	7	TRUE	0.952	0.97	101.071	102.078	C_MA_TM	75783	0	75783	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	12	07	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	59883	0	59883	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	12	08	7	TRUE	0.985	0.97	101.071	102.078	C_MA_TM	77399	0	77399	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-07	Budesonid	4	12	11	7	TRUE	0.931	0.97	101.071	102.078	C_MA_TM	72301	0	72301	1.8969819691373462e-13	71341.5	12419.25	5.744429011413732	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0	01	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	57200	0	57200	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0	07	7	TRUE	0.941	0.97	101.071	102.078	C_MA_TM	53344	0	53344	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0	08	7	TRUE	0.975	0.97	101.071	102.078	C_MA_TM	54864	0	54864	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0	11	7	TRUE	0.932	0.97	101.071	102.078	C_MA_TM	54952	0	54952	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0.75	01	7	TRUE	0.987	0.97	101.071	102.078	C_MA_TM	50995	0	50995	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0.75	07	7	TRUE	0.964	0.97	101.071	102.078	C_MA_TM	52549	0	52549	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0.75	08	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	48844	0	48844	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	0.75	11	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	53130	0	53130	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	1.5	01	7	TRUE	0.967	0.97	101.071	102.078	C_MA_TM	56760	0	56760	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	1.5	07	7	TRUE	0.956	0.97	101.071	102.078	C_MA_TM	52865	0	52865	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	1.5	08	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	56621	0	56621	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	1.5	11	7	TRUE	0.946	0.97	101.071	102.078	C_MA_TM	58382	0	58382	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	3	01	7	TRUE	0.991	0.97	101.071	102.078	C_MA_TM	63620	0	63620	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	3	07	7	TRUE	0.974	0.97	101.071	102.078	C_MA_TM	63673	0	63673	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	3	08	7	TRUE	0.932	0.97	101.071	102.078	C_MA_TM	57679	0	57679	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	3	11	7	TRUE	0.976	0.97	101.071	102.078	C_MA_TM	77098	0	77098	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	6	01	7	TRUE	0.944	0.97	101.071	102.078	C_MA_TM	87052	0	87052	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	6	07	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	93449	0	93449	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	6	08	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	90193	0	90193	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	6	11	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	92653	0	92653	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	9	01	7	TRUE	0.963	0.97	101.071	102.078	C_MA_TM	112309	0	112309	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	9	07	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	115919	0	115919	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	9	08	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	110720	0	110720	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	9	11	7	TRUE	0.997	0.97	101.071	102.078	C_MA_TM	123120	0	123120	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	12	01	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	125481	0	125481	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	12	07	7	TRUE	0.955	0.97	101.071	102.078	C_MA_TM	127297	0	127297	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	12	08	7	TRUE	0.971	0.97	101.071	102.078	C_MA_TM	125181	0	125181	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-08	Budesonid	4	12	11	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	67493	0	67493	2.1603298267533016e-9	111363	55090	2.021473951715375	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0	01	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	96312	0	96312	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0	07	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	86233	0	86233	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0	08	7	TRUE	0.977	0.97	101.071	102.078	C_MA_TM	80274	0	80274	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0	11	7	TRUE	0.945	0.97	101.071	102.078	C_MA_TM	56424	0	56424	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0.75	01	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	83520	0	83520	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0.75	07	7	TRUE	0.973	0.97	101.071	102.078	C_MA_TM	81538	0	81538	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0.75	08	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	78562	0	78562	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	0.75	11	7	TRUE	0.975	0.97	101.071	102.078	C_MA_TM	88232	0	88232	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	1.5	01	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	87156	0	87156	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	1.5	07	7	TRUE	0.943	0.97	101.071	102.078	C_MA_TM	91421	0	91421	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	1.5	08	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	91509	0	91509	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	1.5	11	7	TRUE	0.956	0.97	101.071	102.078	C_MA_TM	100881	0	100881	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	3	01	7	TRUE	0.964	0.97	101.071	102.078	C_MA_TM	107495	0	107495	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	3	07	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	113673	0	113673	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	3	08	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	96827	0	96827	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	3	11	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	108074	0	108074	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	6	01	7	TRUE	0.932	0.97	101.071	102.078	C_MA_TM	129859	0	129859	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	6	07	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	128455	0	128455	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	6	08	7	TRUE	0.964	0.97	101.071	102.078	C_MA_TM	137200	0	137200	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	6	11	7	TRUE	0.954	0.97	101.071	102.078	C_MA_TM	115168	0	115168	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	9	01	7	TRUE	0.978	0.97	101.071	102.078	C_MA_TM	156622	0	156622	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	9	07	7	TRUE	0.964	0.97	101.071	102.078	C_MA_TM	159091	0	159091	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	9	08	7	TRUE	0.944	0.97	101.071	102.078	C_MA_TM	85912	0	85912	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	9	11	7	TRUE	0.966	0.97	101.071	102.078	C_MA_TM	145771	0	145771	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	12	01	7	TRUE	0.946	0.97	101.071	102.078	C_MA_TM	136479	0	136479	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	12	07	7	TRUE	0.942	0.97	101.071	102.078	C_MA_TM	154011	0	154011	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	A-09	Budesonid	4	12	08	7	TRUE	0.955	0.97	101.071	102.078	C_MA_TM	157446	0	157446	1.6496455326396743e-7	149312	79810.75	1.8708256719802783	TRUE
M_BUDESONIDE_1	C907	Budesonid	4	0	01	7	TRUE	0	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0	07	7	TRUE	0.809	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0	08	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0	11	7	TRUE	0.931	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0.75	01	7	TRUE	0.999	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0.75	07	7	TRUE	1.177	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0.75	08	7	TRUE	0.955	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	0.75	11	7	TRUE	0.953	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	1.5	01	7	TRUE	0.91	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	1.5	07	7	TRUE	0.986	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	1.5	08	7	TRUE	1.011	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	1.5	11	7	TRUE	0.844	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	3	01	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	3	07	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	3	08	7	TRUE	0.809	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	3	11	7	TRUE	1.031	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	6	01	7	TRUE	0.922	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	6	07	7	TRUE	0.976	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	6	08	7	TRUE	0.721	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	6	11	7	TRUE	0.866	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	9	01	7	TRUE	0.977	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	9	07	7	TRUE	0.798	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	9	08	7	TRUE	0.965	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	12	01	7	TRUE	0.811	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	12	07	7	TRUE	0.944	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	12	08	7	TRUE	0.898	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	C907	Budesonid	4	12	11	7	TRUE	0.754	0.97	101.071	102.078	C_MA_TM	0	0	5000	1	5000	5000	1	FALSE
M_BUDESONIDE_1	T-04	Budesonid	4	0	11	9	TRUE	0	0.97	101.071	102.078	C_MA_TM	0	6373	5000	4.7105402254490837e-4	6760	5000	1.352	TRUE
M_BUDESONIDE_1	T-04	Budesonid	4	0	11	9	TRUE	0	0.97	101.071	102.078	C_MA_TM	0	6373	5000	4.7105402254490837e-4	6760	5000	1.352	TRUE
M_BUDESONIDE_1	T-04	Budesonid	4	0	01	9	TRUE	0	0.97	101.071	102.078	C_MA_TM	0	6301	5000	4.7105402254490837e-4	6760	5000	1.352	TRUE
